Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
usip.org,,,,Quasigovernmental,,,"The United States Institute of Peace Act, passed by the Congress and signed into law in 1984, established the Institute as a publicly funded national institution chartered to 'serve the American people and the federal government through the widest possible range of education and training, basic and applied research opportunities, and peace information services on the means to promote international peace and the resolution of conflicts among the nations and peoples of the world without recourse to violence.' -- Note added 6/26/13 16:59",http://www.usip.org/,6/6/13 18:09
usmc-mccs.org,U.S. Marine Corps,,Website - open to public,Federal,,,U.S. Marine Corps Community Services (MCCS) -- Note added 4/3/14 14:37,http://usmc-mccs.org/,10/28/13 11:58
uso.org,,,,Quasigovernmental,,,"The United Service Organizations Inc. is a nonprofit organization that provides programs, services and live entertainment to United States troops and their families. -- Note added 6/14/13 20:04",#N/A,6/6/13 18:09
uspreventiveservicestaskforce.org,Department of Health and Human Services,,,Quasigovernmental,,,"U.S. Preventive Services Task Force - The USPSTF is an independent panel of non-Federal experts in prevention and evidence-based medicine. The USPSTF conducts scientific evidence reviews of a broad range of clinical preventive health care services (such as screening, counseling, and preventive medications) and develops recommendations for primary care clinicians and health systems. These recommendations are published in the form of 'Recommendation Statements.' -- Note added 6/26/13 17:01",#N/A,6/6/13 18:09
usrtoday.org,,,,Local,,New Jersey,"Borough of Upper Saddle River, nj -- Note added 9/16/15 19:30",http://www.usrtoday.org/,6/6/13 18:09
usviber.org,,,,State,,Virgin Islands,U.S. Virgin Islands Bureau of Economic Research -- Note added 8/18/14 14:14,http://www.usviber.org/,8/18/14 14:14
usvieda.org,,,,State,,Virgin Islands,U.S. Virgin Islands Economic Development Authority -- Note added 8/18/14 14:12,http://www.usvieda.org/,8/18/14 14:11
uvec.org,,,,Regional,,Maine,The Upper Valley Economic Council   -- Note added 8/27/15 20:15,http://uvec.org/home.aspx,6/6/13 18:09
va-src.org,,,,State,,Virginia,Virginia State Rehabilitation Council (SRC) -- Note added 8/27/15 14:12,http://va-src.org/,8/27/15 14:11
vaao.org,,,,State,,Virginia,"The Virginia Association of Assessing Officers is a professional organization of assessors and appraisers from state and local governments throughout the Commonwealth. The organization's mission is to improve assessment standards, disseminate information on assessment practices, and provide continuing education to its members. -- Note added 7/11/14 18:56",http://vaao.org/,6/6/13 18:09
vaboard.org,,,,State,,Virginia,Virginia Board for People with Disabilities -- Note added 7/11/14 18:57,http://vaboard.org/,6/6/13 18:09
vacni.org,,,,State,,Virginia,Virginia Commonwealth Neurotrauma Initiative (CNI) Trust Fund -- Note added 9/3/15 11:28,http://vacni.org/,9/3/15 11:27
vadars.org,,,,State,,Virginia,Virginia Department for Aging and Rehabilitative Services -- Note added 8/27/15 14:22,http://vadars.org/,8/27/15 14:21
vadrs.org,,,,State,,Virginia,Virginia Department for Aging and Rehabilitative Services -- Note added 6/6/13 18:09,http://vadrs.org/,6/6/13 18:09
vadsa.org,,,,State,,Virginia,Virginia Disability Services Agencies -- Note added 7/14/14 16:54,http://vadsa.org/,6/6/13 18:09
valders.org,,,,Local,,Wisconsin,"Village of Valders, WI -- Note added 8/12/14 5:35",http://valders.org/,6/6/13 18:09
valleycenterks.org,,,,Local,,Kansas,"Valley Center, KS -- Note added 6/6/13 18:09",http://valleycenterks.org/,6/6/13 18:09
valleyne.org,,,,Local,,Nebraska,"City of Valley, NE -- Note added 12/9/13 18:42",http://valleyne.org/,6/6/13 18:09
valp.org,,,,Local,,Florida,"City of Valparaiso, FL -- Note added 7/6/15 16:38",http://valp.org/,6/6/13 18:09
vanburen-mi.org,,,,Local,,Michigan,"vanburen, mi -- Note added 9/3/15 16:19",http://www.vanburen-mi.org/,6/6/13 18:09
vancecounty.org,,,,County,,North Carolina,"vance county, NC -- Note added 9/15/15 18:46",http://www.vancecounty.org/,6/6/13 18:09
vanderburghgov.org,,,,County,,Indiana,"evansville and vanderburgh Counties, In -- Note added 8/27/15 15:01",http://vanderburghgov.org/,6/6/13 18:09
vanwert.org,,,,Local,,Ohio,"City of Van Wert, OH -- Note added 3/28/14 17:18",http://www.vanwert.org/,6/6/13 18:09
vanwertcounty.org,,,,County,,Ohio,"County of Van Wert, OH -- Note added 3/28/14 17:21",http://vanwertcounty.org/,6/6/13 18:09
varetire.org,,,,Local,,Virginia,The Virginia Retirement System administers pension plans and other benefits for Virginia's public sector employees covered under VRS. -- Note added 7/11/14 19:04,http://varetire.org/,6/6/13 18:09
varnville.org,,,,Local,,South Carolina,"varnville, sc -- Note added 8/28/15 16:20",http://www.varnville.sc.gov/Pages/default.aspx,6/6/13 18:09
vasc.org/erc,National Aeronautics and Space Administration,,Website - open to public,Federal,,,Educator Resource Center for NASA Langley Research Center -- Note added 6/26/13 17:05,#N/A,6/6/13 18:09
vasilc.org,,,,State,,Virginia,Virginia Statewide Independent Living Council -- Note added 9/3/15 11:14,http://vasilc.org/,9/3/15 11:14
vats.org,,,,State,,Virginia,Virginia Assistive Technology System -- Note added 7/11/14 19:06,http://vats.org/,6/6/13 18:09
vbg.org,,,,Local,,Illinois,"Village of Buffalo Grove, IL -- Note added 7/3/14 18:00",http://vbg.org/,6/6/13 18:09
vcn.org,Employment and Training Administration,,,Quasigovernmental,,,"An American Job Center parter. The Virtual Career Network (VCN) is an 'open source, open content' workforce services and online learning delivery platform built and operated by the American Association of Community Colleges (AACC) under a grant from the Employment and Training Administration (ETA) of the United States Department of Labor (DOL) in July 2010 to build and operate a Healthcare Virtual Career Platform (HVCP). -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
vdbvi.org,,,,State,,Virginia,Virginia Department for the Blind and Vision Impaired -- Note added 7/11/14 19:09,http://vdbvi.org/,6/6/13 18:09
vddhh.org,,,,State,,Virginia,Virginia Department for the Deaf and Hard of Hearing (VDDHH) -- Note added 7/11/14 19:09,http://vddhh.org/,6/6/13 18:09
ventnorcity.org,,,,Local,,New Jersey,"ventnor city, nj -- Note added 9/16/15 19:30",http://ventnorcity.org/,6/6/13 18:09
ventura.org,,,,County,,California,"County of Ventura, CA -- Note added 7/22/14 16:57",http://www.ventura.org/,6/6/13 18:08
vergennes.org,,,,Local,,Vermont,"City of Vergennes, VT -- Note added 8/18/14 5:34",http://vergennes.org/,6/6/13 18:09
vergennestwp.org,,,,Local,,Michigan,"vergennes township, mi -- Note added 9/3/15 16:19",http://vergennestwp.org/,6/6/13 18:09
vermontartscouncil.org,,,,State,,Vermont,Vermont Arts Council -- Note added 8/18/14 5:35,http://vermontartscouncil.org/,6/6/13 18:09
vermonthistory.org,,,,State,,Vermont,Vermont Historical Society -- Note added 8/18/14 5:36,http://vermonthistory.org/,6/6/13 18:09
vernonhills.org,,,,Local,,Illinois,"Village of Vernon Hills, IL -- Note added 7/3/14 18:00",http://vernonhills.org/,6/6/13 18:09
veronanj.org,,,,Local,,New Jersey,"Township of Verona, nj -- Note added 9/16/15 19:31",http://veronanj.org/,6/6/13 18:09
vershirevt.org,,,,Local,,Vermont,"Town of Vershire, VT -- Note added 8/18/14 5:37",http://vershirevt.org/,6/6/13 18:09
veteranshealthlibrary.org,,,Unused,Federal,,,Requires 'www' to resolve. -- Note added 3/24/14 16:23,http://www.veteranshealthlibrary.org/,10/25/13 20:03
vetmedinfo.org,Health and Human Services (HHS),,,Federal,,,"Domain is registered to NIH's National Library of Medicine. Used to redirect to https://www.nlm.nih.gov/services/queries/veterinarymed.html, but no longer resolves",,2/9/22
vhfa.org,,,,State,,Vermont,Vermont Housing Finance Agency -- Note added 8/18/14 5:37,http://vhfa.org/,6/6/13 18:09
vhib.org,,,,State,,Virginia,The Virginia Horse Industry Board is responsible for the promotion and economic development of the horse industry in Virginia and operates through the Virginia Department of Agriculture and Consumer Services. -- Note added 7/11/14 19:12,http://vhib.org/,6/6/13 18:09
vhw.org,,,,Local,,Illinois,"Village of Hawthorn Woods, IL -- Note added 7/3/14 18:02",http://vhw.org/,6/6/13 18:09
vibonline.org,,,,State,,Virginia,"Virginia Industries for the Blind, Commonwealth of Virginia -- Note added 9/3/15 11:46",http://vibonline.org/,9/3/15 11:45
vicksburg.org,,,,Local,,Mississippi,"City of Vicksburg, MS -- Note added 1/13/14 20:06",http://vicksburg.org/,6/6/13 18:09
victoriacountytx.org,,,,County,,Texas,"Victoria County, TX -- Note added 8/14/14 13:32",http://www.victoriacountytx.org/index.php/en/,6/6/13 18:09
viennamaine.org,,,,Local,,Maine,"Town of Vienna, ME -- Note added 12/6/13 16:40",http://viennamaine.org/drupal/,6/6/13 18:09
viennamd.org,,,,Local,,Maryland,"Town of Vienna, MD -- Note added 5/27/14 4:44",http://www.viennamd.org/,6/6/13 18:09
viig.org,,,,State,,Virgin Islands,Office of the Virgin Islands Inspector General -- Note added 8/18/14 14:13,http://www.viig.org/,8/18/14 14:12
vil-manchester.org,,,,Local,,Michigan,"village of manchester, mi -- Note added 9/3/15 16:20",http://vil-manchester.org/,6/6/13 18:09
village-npb.org,,,,Local,,Florida,"The Village of North Palm Beach, FL -- Note added 7/6/15 16:42",http://www.village-npb.org/,6/6/13 18:09
villagebhi.org,,,,Local,,North Carolina,"Village of Ball Head island, NC -- Note added 9/15/15 18:47",http://villagebhi.org/,6/6/13 18:09
villageflowerhill.org,,,,Local,,New York,"Village of Flower Hill, NY -- Note added 8/13/14 18:29",http://www.villageflowerhill.org/,6/6/13 18:09
villageofbellevue.org,,,,Local,,Wisconsin,"Village of Bellevue, WI -- Note added 8/12/14 5:20",http://villageofbellevue.org/,6/6/13 18:09
villageofbloomingdale.org,,,,Local,,Illinois,"Village of Bloomingdale, IL -- Note added 7/7/14 15:26",http://www.villageofbloomingdale.org/,6/6/13 18:09
villageofcapevincent.org,,,,Local,,New York,"Village of Cape Vincent, NY -- Note added 12/5/13 14:19",#N/A,12/5/13 14:19
villageofclinton.org,,,,Local,,Michigan,"village of clinton, mi -- Note added 9/3/15 16:21",http://www.villageofclinton.org/,6/6/13 18:09
villageofcrete.org,,,,Local,,Illinois,"Village of Crete, IL -- Note added 6/6/13 18:09",http://villageofcrete.org/,6/6/13 18:09
villageofdane.org,,,,Local,,Wisconsin,"Village of Dane, WI -- Note added 8/12/14 5:19",http://villageofdane.org/,6/6/13 18:09
villageofellsworth.org,,,,Local,,Wisconsin,"Village of Ellsworth, WI -- Note added 8/12/14 5:18",http://villageofellsworth.org/,6/6/13 18:09
villageofglencoe.org,,,,Local,,Illinois,"Village of Glencoe, IL -- Note added 7/7/14 15:29",http://www.villageofglencoe.org/,6/6/13 18:09
villageofhazelgreen.org,,,,Local,,Wisconsin,"Village of Hazel Green, WI -- Note added 8/11/14 5:57",http://villageofhazelgreen.org/,6/6/13 18:09
villageofhinsdale.org,,,,Local,,Illinois,"Village of Hinsdale, IL -- Note added 7/7/14 15:31",http://villageofhinsdale.org/,6/6/13 18:09
villageofinnsbrook.org,,,,Local,,Missouri,"Village of Innsbrook, MO -- Note added 8/13/14 18:16",https://villageofinnsbrook.org/,6/6/13 18:09
villageofjustice.org,,,,Local,,Illinois,"Village of Justice, IL -- Note added 7/7/14 15:32",http://villageofjustice.org/,6/6/13 18:09
villageofkinderhook.org,,,,Local,,New York,"Village of Kinderhook, NY -- Note added 8/26/13 18:10",#N/A,6/6/13 18:09
villageoflombard.org,,,,Local,,Illinois,"Village of Lombard, IL -- Note added 6/6/13 18:09",http://villageoflombard.org/,6/6/13 18:09
villageofmiddleville.org,,,,Local,,Michigan,"Village of Middleville, MI -- Note added 3/21/14 19:25",http://villageofmiddleville.org/,6/6/13 18:09
villageofneosho.org,,,,Local,,Wisconsin,"Village of Neosho, WI -- Note added 8/11/14 5:50",http://villageofneosho.org/,6/6/13 18:09
villageofnewalbany.org,,,,Local,,Ohio,"Village of New Albany, OH -- Note added 8/26/13 18:14",http://villageofnewalbany.org/,6/6/13 18:09
villageofoceanbeach.org,,,,Local,,New York,"Village of Ocean Beach, NY -- Note added 8/13/14 18:19",http://villageofoceanbeach.org/,6/6/13 18:09
villageofossining.org,,,,Local,,New York,"Village of Ossining, NY -- Note added 8/13/14 18:21",http://www.villageofossining.org/,6/6/13 18:09
villageofottoville.org,,,,Local,,Ohio,"Village of Ottoville, OH -- Note added 3/28/14 17:29",http://villageofottoville.org/,6/6/13 18:09
villageofpalmsprings.org,,,,Local,,Florida,"Village of Palm Springs, FL -- Note added 6/6/13 18:09",http://villageofpalmsprings.org/,6/6/13 18:09
villageofpulaski.org,,,,Local,,Wisconsin,"Village of Pulaski, WI -- Note added 8/11/14 5:48",http://villageofpulaski.org/,6/6/13 18:09
villageofseville.org,,,,Local,,Ohio,"Village of Seville, OH -- Note added 3/28/14 17:31",http://villageofseville.org/site/,6/6/13 18:09
villageofsherwood.org,,,,Local,,Wisconsin,"Village of Sherwood, WI -- Note added 8/11/14 5:47",http://www.villageofsherwood.org/,6/6/13 18:09
villageofshorewood.org,,,,Local,,Wisconsin,"Village of Shorewood, WI -- Note added 8/11/14 5:46",http://www.villageofshorewood.org/,6/6/13 18:09
villageofsuperior.org,,,,Local,,Wisconsin,"Village of Superior, WI -- Note added 8/11/14 5:45",http://villageofsuperior.org/,6/6/13 18:09
villageofwadsworth.org,,,,Local,,Illinois,"Village of Wadsworth, IL -- Note added 7/7/14 15:40",http://www.villageofwadsworth.org/,6/6/13 18:09
villageofwestcarthage.org,,,,Local,,New York,"Village of West Carthage, NY -- Note added 11/20/13 13:33",http://villageofwestcarthage.org/content/,6/6/13 18:09
villageofwinnetka.org,,,,Local,,Illinois,"Village of Winnetka, IL -- Note added 7/7/14 15:41",http://www.villageofwinnetka.org/,6/6/13 18:09
villagrove.org,,,,Local,,Illinois,"City of Villa Grove, IL -- Note added 7/7/14 15:41",http://villagrove.org/,6/6/13 18:09
villarica.org,,,,Local,,Georgia,"Villa Rica, Ga -- Note added 8/25/15 16:18",http://villarica.org/,6/6/13 18:09
vinelandcity.org,,,,Local,,New Jersey,"vineland city, nj -- Note added 9/16/15 19:31",http://www.vinelandcity.org/,6/6/13 18:09
virginia.org,,,,State,,Virginia,Travel and Tourism Sites for Virginia -- Note added 6/6/13 19:11,#N/A,6/6/13 19:11
virginiaallies.org,,,,State,,Virginia,Virginia Economic Development Partnership's Ally Information Exchange -- Note added 7/11/14 20:17,http://virginiaallies.org/,6/6/13 18:09
virginiadot.org,,,,State,,Virginia,Virginia Department of Transportation -- Note added 7/11/14 20:18,http://virginiadot.org/,6/6/13 18:09
virginiaresources.org,,,,State,,Virginia,Virginia Resources Authority -- Note added 7/11/14 20:19,http://virginiaresources.org/,6/6/13 18:09
virtualnorfolk.org,,,,Local,,Massachusetts,"norfolk, ma -- Note added 8/26/15 16:35",http://virtualnorfolk.org/Public_Documents/index,6/6/13 18:09
visitguam.org,,,,State,,Guam,Travel and Tourism Sites for Guam -- Note added 6/6/13 19:11,#N/A,6/6/13 19:11
visitidaho.org,,,,State,,Idaho,Travel and Tourism Site for Idaho -- Note added 6/6/13 19:48,http://www.visitidaho.org/,6/6/13 19:11
visitmaryland.org,,,,State,,Maryland,Travel and Tourism Site for Maryland -- Note added 6/6/13 19:17,http://www.visitmaryland.org/,6/6/13 19:11
visitmississippi.org,,,,State,,Mississippi,Travel and Tourism Sites for Mississippi -- Note added 6/6/13 19:11,http://visitmississippi.org/,6/6/13 19:11
visitrudolph.org,,,,Local,,Wisconsin,"Village of Rudolph, WI -- Note added 8/5/13 19:19",http://visitrudolph.org/,6/6/13 18:09
visupremecourt.org,,,,State,,Virgin Islands,Supreme Court of the United States Virgin Islands -- Note added 8/18/14 14:06,http://www.visupremecourt.org/,8/18/14 14:05
vivaflorida.org,,,,State,,Florida,"Viva Florida 500 is a statewide initiative led by the Florida Department of State, under the leadership of Governor Rick Scott, to highlight the 500 years of historic people, places and events in present-day Florida since the arrival of Juan Ponce de Leon to the land he named La Florida in 1513. See more at http://www.vivaflorida.org/About-Viva-Florida/ -- Note added 7/23/14 14:01",http://vivaflorida.org/,8/20/13 15:17
vlct.org,,,,Local,,Vermont,Vermont League of Cities & Towns -- Note added 8/18/14 5:38,http://vlct.org/,6/6/13 18:09
vokimberly.org,,,,Local,,Wisconsin,"Village of Kimberly, WI -- Note added 4/2/14 12:42",http://www.vokimberly.org/,6/6/13 18:09
volunteerflorida.org,,,,State,,Florida,Florida Governor's Commission on Volunteerism and Community Service -- Note added 11/9/15 19:00,http://www.volunteerflorida.org/,11/9/15 19:00
volunteermississippi.org,,,,State,,Mississippi,"Volunteer Mississippi, A Mississippi Commission for Volunteer Service (MCVS) -- Note added 7/28/14 14:58",http://volunteermississippi.org/,6/6/13 18:08
volunteernc.org,,,,State,,North Carolina,North Carolina Commission on Volunteerism and Community Service -- Note added 11/10/15 20:34,#N/A,6/6/13 18:09
volusia.org,,,,County,,Florida,"Volusia County, FL -- Note added 1/14/14 16:35",http://www.volusia.org/,6/6/13 18:09
volz.org,,,,Local,,Illinois,"Village of Lake Zurich, IL -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
vopnc.org,,,,Local,,North Carolina,"Village of Pine Hurst, NC -- Note added 11/18/13 17:27",http://www.vopnc.org/,11/18/13 17:26
vrcbvi.org,,,,State,,Virginia,Virginia Rehabilitation Center for the Blind and Vision Impaired -- Note added 8/27/15 15:09,http://vrcbvi.org/,8/27/15 15:08
vrwa.org,,,,State,,Virginia,Virginia Rural Water Association -- Note added 7/23/13 19:42,#N/A,6/6/13 18:09
vsb.org,,,,State,,Virginia,Virginia State Bar -- Note added 7/11/14 20:21,http://www.vsb.org/,6/6/13 18:09
vsvny.org,,,,Local,,New York,"Village of Valley Stream, NY -- Note added 8/26/13 18:10",#N/A,6/6/13 18:09
vtsv.org,,,,Local,,New Mexico,"Village of Taos Ski Valley, NM -- Note added 7/16/14 5:50",http://vtsv.org/,6/6/13 18:09
wabasha.org,,,,Local,,Minnesota,"City of Wabasha, MN -- Note added 6/2/15 2:12",http://www.wabasha.org/,6/6/13 18:09
wablueberrycomm.org,,,,State,,Washington,Washington Blueberry Commission -- Note added 11/12/14 6:30,http://wablueberrycomm.org/,6/6/13 18:09
waconia.org,,,,Local,,Minnesota,"City of Waconia, MN -- Note added 6/2/15 2:14",http://www.waconia.org/,6/6/13 18:09
wadena.org,,,,Local,,Minnesota,"City of Wadena, MN -- Note added 6/2/15 2:16",http://www.wadena.org/,6/6/13 18:09
waldoboromaine.org,,,,Local,,Maine,"waldoboro, me -- Note added 8/27/15 20:17",http://waldoboromaine.org/,6/6/13 18:09
waldport.org,,,,Local,,Oregon,"City of Waldport, OR -- Note added 6/20/14 6:50",http://waldport.org/,6/6/13 18:09
walestownship.org,,,,Local,,Michigan,"wales township, mi -- Note added 9/3/15 16:21",http://walestownship.org/,6/6/13 18:09
walhalland.org,,,,Local,,North Dakota,"City of Walhalla, ND -- Note added 7/18/13 12:47",#N/A,6/6/13 18:09
walkerton.org,,,,Local,,Indiana,"walkerton, In -- Note added 8/27/15 15:02",http://walkerton.org/,6/6/13 18:09
wallacetwp.org,,,,Local,,Pennsylvania,"Wallace Township, PA -- Note added 8/13/14 17:58",http://www.wallacetwp.org/,6/6/13 18:09
wallingtonnj.org,,,,Local,,New Jersey,"borough of wallington, nj -- Note added 9/16/15 20:03",http://wallingtonnj.org/,6/6/13 18:09
walnutcreeksd.org,,,,Local,,California,#N/A,#N/A,6/6/13 18:09
walnutportpa.org,,,,Local,,Pennsylvania,"Walnutport Borough, PA -- Note added 10/2/14 19:13",http://walnutportpa.org/home/,6/6/13 18:09
walterborosc.org,,,,Local,,South Carolina,"walterboro, sc -- Note added 8/28/15 16:20",http://walterborosc.org/,6/6/13 18:09
waltoncountyga.org,,,,County,,Georgia,"Walton County, Ga -- Note added 8/25/15 16:19",http://www.waltoncountyga.gov/,6/6/13 18:09
wapato-city.org,,,,Local,,Washington,"City of Wapato, WA -- Note added 11/12/14 6:27",http://www.wapato-city.org/,6/6/13 18:09
wapellocounty.org,,,,County,,Iowa,"Wapello County, Ia -- Note added 8/26/15 14:02",http://wapellocounty.org/,6/6/13 18:09
warminstertownship.org,,,,Local,,Pennsylvania,"Warminster Township, PA -- Note added 10/2/14 19:15",http://warminstertownship.org/,6/6/13 18:09
warrennj.org,,,,Local,,New Jersey,"Warren Township, nj -- Note added 9/16/15 19:57",http://warrennj.org/,6/6/13 18:09
warrenvt.org,,,,Local,,Vermont,"Town of Warren, VT -- Note added 8/18/14 5:42",http://warrenvt.org/,6/6/13 18:09
warwick-bucks.org,,,,Local,,Pennsylvania,"Warwick Township, Bucks County, PA -- Note added 10/2/14 19:18",http://www.warwick-bucks.org/,6/6/13 18:09
warwicktownship.org,,,,Local,,Pennsylvania,"Warwick Township, Lancaster County, PA -- Note added 10/2/14 19:19",http://www.warwicktownship.org/,6/6/13 18:09
washconc.org,,,,County,,North Carolina,"washington county, nc -- Note added 9/15/15 18:48",http://washconc.org/,6/6/13 18:09
washington-la.org,,,,County,,Louisiana,"Washington Parish, La -- Note added 8/24/15 15:31",http://www.washingtonparishalerts.org/,6/6/13 18:09
washington-twp-warren.org,,,,Local,,New Jersey,"washington township-warren county, nj -- Note added 9/16/15 19:57",http://washington-twp-warren.org/,6/6/13 18:09
washington.org,,,,State,,District of Columbia,Travel and Tourism Site for the District of Columbia -- Note added 6/6/13 19:31,#N/A,6/6/13 19:11
washingtonairguard.org,,,,State,,Washington,Washington Air National Guard -- Note added 1/3/14 13:08,http://washingtonairguard.org/,1/3/14 13:08
washingtonarmyguard.org,,,,State,,Washington,Washington Army National Guard -- Note added 1/23/14 14:03,http://washingtonarmyguard.org/,1/23/14 14:03
washingtonboro-nj.org,,,,Local,,New Jersey,"borough of washington, nj -- Note added 9/16/15 19:55",#N/A,6/6/13 18:09
washingtoncity.org,,,,Local,,Utah,"Washington City, UT -- Note added 11/20/13 12:41",http://washingtoncity.org/,6/6/13 18:08
washingtoncountytn.org,,,,County,,Tennessee,"Washington County, TN -- Note added 6/26/14 7:04",http://www.washingtoncountytn.org/,6/6/13 18:09
washingtonct.org,,,,Local,,Connecticut,"Town of Washington, CT -- Note added 8/13/14 17:35",http://www.washingtonct.org/,6/6/13 18:09
washingtongov.org,,,,County,,Ohio,"Washington County, OH -- Note added 6/6/13 18:09",http://washingtongov.org/,6/6/13 18:09
washingtongrovemd.org,,,,Local,,Maryland,"Town of Washington Grove, MD -- Note added 5/27/14 4:49",http://www.washingtongrovemd.org/index.php,6/6/13 18:09
washingtonguard.org,,,,State,,Washington,Washington National Guard -- Note added 1/23/14 14:03,http://washingtonguard.org/,1/23/14 14:03
washingtonnh.org,,,,Local,,New Hampshire,"washington, nh -- Note added 9/2/15 19:45",http://washingtonnh.org/Pages/index,6/6/13 18:09
washingtontwp.org,,,,Local,,Ohio,"Township of Washington, OH -- Note added 3/28/14 17:39",http://washingtontwp.org/,6/6/13 18:09
washingtonwine.org,,,,State,,Washington,Washington State Wine Commission -- Note added 11/12/14 6:23,http://www.washingtonwine.org/,6/6/13 18:09
washtwp.org,,,,Local,,Indiana,"washington township, In -- Note added 8/27/15 15:02",http://washtwp.org/,6/6/13 18:09
washtwpmorris.org,,,,Local,,New Jersey,"washington township, nj -- Note added 9/16/15 19:55",http://washtwpmorris.org/,6/6/13 18:09
waspc.org,,,,State,,Washington,Washington Association of Sheriffs and Police Chiefs -- Note added 11/12/14 6:22,http://www.waspc.org/,6/6/13 18:09
wataugacounty.org,,,,County,,North Carolina,"watauga county, NC -- Note added 9/15/15 18:48",http://wataugacounty.org/main/,6/6/13 18:09
waterburyct.org,,,,Local,,Connecticut,"City of Waterbury, CT -- Note added 2/6/15 13:20",http://waterburyct.org/,6/6/13 18:09
waterfordct.org,,,,Local,,Connecticut,"Town of Waterford, CT -- Note added 2/6/15 13:20",http://waterfordct.org/,6/6/13 18:09
waterfordtwp.org,,,,Local,,New Jersey,"Waterford Township, NJ -- Note added 1/13/14 20:31",http://waterfordtwp.org/township/index.php,6/6/13 18:09
watershedresourcesregistry.org,,,,Quasigovernmental,,,See note at http://govt-urls.usa.gov/tematres/vocab/index.php?tema=11375&/watershedresourcesregistrycom  -- Note added 11/13/13 17:17,#N/A,11/13/13 17:16
waterville.org,,,,Local,,Ohio,"City of Waterville, OH -- Note added 3/28/14 17:40",http://waterville.org/,6/6/13 18:09
watervillevalley.org,,,,Local,,New Hampshire,"waterville valley, nh -- Note added 9/2/15 19:45",https://www.watervillevalley.org/,6/6/13 18:09
watervliet.org,,,,Local,,Michigan,"watervliet, mi -- Note added 9/3/15 16:21",http://www.watervliet.org/,6/6/13 18:09
watsekacity.org,,,,Local,,Illinois,"City of Watseka, IL -- Note added 7/7/14 15:53",http://www.watsekacity.org/,7/7/14 15:52
watsontwp.org,,,,Local,,Pennsylvania,"Watson Township, PA -- Note added 10/2/14 19:28",http://watsontwp.org/,6/6/13 18:09
waukee.org,,,,Local,,Iowa,"Waukee, Ia -- Note added 8/26/15 14:02",http://waukee.org/,6/6/13 18:09
waynecountyne.org,,,,County,,Nebraska,"Wayne County, NE -- Note added 12/9/13 18:44",http://waynecountyne.org/,6/6/13 18:09
waynecountytn.org,,,,County,,Tennessee,"Wayne County, TN -- Note added 6/26/14 7:01",http://waynecountytn.org/,6/6/13 18:09
waynemaine.org,,,,Local,,Maine,"wayne, maine -- Note added 8/27/15 20:18",http://www.waynemaine.org/,6/6/13 18:09
wayneohio.org,,,,County,,Ohio,"County of Wayne, OH -- Note added 3/28/14 17:42",http://wayneohio.org/,6/6/13 18:09
waynesboropa.org,,,,Local,,Pennsylvania,"Waynesboro Borough, PA -- Note added 10/2/14 19:29",http://www.waynesboropa.org/,6/6/13 18:09
waynetownship.org,,,,Local,,Indiana,"wayne township, In -- Note added 8/27/15 15:03",http://waynetownship.org/,6/6/13 18:09
wayzata.org,,,,Local,,Minnesota,"City of Wayzata, MN -- Note added 6/2/15 2:25",http://www.wayzata.org/,6/6/13 18:09
wbrandywine.org,,,,Local,,Pennsylvania,"West Brandywine Township, PA -- Note added 10/2/14 19:30",http://www.wbrandywine.org/,6/6/13 18:09
wbrcouncil.org,,,,Local,,Louisiana,West Baton Rouge City Council -- Note added 8/24/15 15:31,http://wbrcouncil.org/,6/6/13 18:09
wdfi.org,,,,State,,Wisconsin,State of Wisconsin Department of Financial Institutions -- Note added 8/11/14 5:34,http://wdfi.org/,6/6/13 18:09
wdl.org,,,,Quasigovernmental,,,http://www.wdl.org/en/  -- Note added 11/12/13 14:13,#N/A,11/12/13 14:11
weathersfieldvt.org,,,,Local,,Vermont,"Town of Weathersfield, VT -- Note added 8/18/14 5:45",http://weathersfieldvt.org/,6/6/13 18:09
weavervillenc.org,,,,Local,,North Carolina,"Town of Weaverville, NC -- Note added 1/13/14 20:09",http://www.weavervillenc.org/,6/6/13 18:09
webstercountyia.org,,,,County,,Iowa,"Webster County, Ia -- Note added 8/26/15 14:03",http://webstercountyia.org/,6/6/13 18:09
webstergroves.org,,,,Local,,Missouri,"City of Webster Groves, MO -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
wedfa.org,,,,State,,Washington,Washington Economic Development Finance Authority -- Note added 11/12/14 6:21,http://wedfa.org/,6/6/13 18:09
wellfleetma.org,,,,Local,,Massachusetts,"well-feet, ma -- Note added 8/26/15 16:36",http://www.wellfleet-ma.gov/,6/6/13 18:09
wellscounty.org,,,,County,,Indiana,"wells county, In -- Note added 8/27/15 15:03",http://wellscounty.org/,6/6/13 18:09
wellstown.org,,,,Local,,Maine,"Town of Wells, ME -- Note added 9/22/15 14:59",http://www.wellstown.org/,6/6/13 18:09
wentworth-nh.org,,,,Local,,New Hampshire,"wentworth, nh -- Note added 9/2/15 19:46",http://wentworth-nh.org/,6/6/13 18:09
westamwelltwp.org,,,,Local,,New Jersey,"west amwell township, nj -- Note added 9/16/15 19:48",http://westamwelltwp.org/,6/6/13 18:09
