domain_name,agency_organization,maintaining_office,use_case,Type of government,Federal branch,state,comments,link,date_added,agency_type,branch,Domain Type,city,security_contact_email
FAIRFIELDCOUNTYOHIOWORKFORCECENTER.GOV,Non-Federal Agency,Fairfield County,,,,OH,,,,county,,County,Lancaster,brian.plummer@fairfieldcountyohio.gov
FAULKNERCOUNTYAR.GOV,Non-Federal Agency,Faulkner County Arkansas,,,,AR,,,,county,,County,Conway,SUPPORT@FAULKNERCOUNTY.ORG
FAUQUIERCOUNTY.GOV,Non-Federal Agency,Fauquier County Government,,,,VA,,,,county,,County,Warrenton,(blank)
FAYETTECOUNTYGA.GOV,Non-Federal Agency,Fayette County Board of Commissioners,,,,GA,,,,county,,County,Fayetteville,(blank)
FAYETTECOUNTYILLINOIS.GOV,Non-Federal Agency,Fayette County,,,,IN,,,,county,,County,Vandalia,jbarker@fayettecountyillinois.gov
FAYETTECOUNTYOH.GOV,Non-Federal Agency,Fayette County Commissioners,,,,OH,,,,county,,County,Washington C.H.,noc@yourcolo.com
FAYETTECOUNTYTN.GOV,Non-Federal Agency,Fayette County Tennessee,,,,TN,,,,county,,County,Somerville,techs@fcsotn.org
FAYETTECOUNTYWV.GOV,Non-Federal Agency,Fayette County Commission,,,,WV,,,,county,,County,Fayetteville,faycocommwv@gmail.com
FBCTX.GOV,Non-Federal Agency,Fort Bend County,,,,TX,,,,county,,County,Richmond,(blank)
FCGMD.GOV,Non-Federal Agency,Frederick County Government,,,,MD,,,,county,,County,Frederick,rcampbell@frederickcountymd.gov
FENTRESSCOUNTYTN.GOV,Non-Federal Agency,Fentress County Emergency Management Agency,,,,TN,,,,county,,County,Jamestown,(blank)
FILLMORECOUNTYNE.GOV,Non-Federal Agency,Fillmore County,,,,NE,,,,county,,County,Geneva,amy.nelson@fillmore.nacone.org
FLAGLERCOUNTY.GOV,Non-Federal Agency,Flagler County Board of County Commissioners,,,,FL,,,,county,,County,Bunnell,itsec@flaglercounty.org
FLAGLERELECTIONS.GOV,Non-Federal Agency,Flagler County Supervisor of Elections,,,,FL,,,,county,,County,BUNNELL,sscarselli@flaglerelections.gov
FLORENCECOUNTYWI.GOV,Non-Federal Agency,Florence County,,,,WI,,,,county,,County,Florence,dbomberg@florencecountywi.gov
FLOYDCOUNTYGA.GOV,Non-Federal Agency,Floyd County Government,,,,GA,,,,county,,County,Rome,holcombl@floydcountyga.org
FLOYDCOVA.GOV,Non-Federal Agency,Floyd County,,,,VA,,,,county,,County,Floyd,soc@floydcova.org
FNSB.GOV,Non-Federal Agency,Fairbanks North Star Borough,,,,AK,,,,county,,County,Fairbanks,security@fnsb.gov
FORESTCOUNTYPA.GOV,Non-Federal Agency,Forest County,,,,PA,,,,county,,County,Tionesta,rsnyder@co.forest.pa.us
FORSYTHCOUNTYNC.GOV,Non-Federal Agency,Forsyth County,,,,NC,,,,county,,County,Winston Salem,aegis@forsyth.cc
FORTBENDCOUNTYTX.GOV,Non-Federal Agency,Fort Bend County,,,,TX,,,,county,,County,Richmond,(blank)
FRANKLINCOUNTYFLORIDA.GOV,Non-Federal Agency,Franklin County Florida Building and Planning Deptartment,,,,FL,,,,county,,County,Apalahicola,michael@franklincountyflorida.com
FRANKLINCOUNTYGA.GOV,Non-Federal Agency,Franklin County,,,,GA,,,,county,,County,Carnesville,jquick@franklincountyga.gov
FRANKLINCOUNTYIA.GOV,Non-Federal Agency,Franklin County Iowa,,,,IA,,,,county,,County,Hampton,webmaster@co.franklin.ia.us
FRANKLINCOUNTYIL.GOV,Non-Federal Agency,Franklin County Government Illinois,,,,IL,,,,county,,County,Benton,(blank)
FRANKLINCOUNTYMAINE.GOV,Non-Federal Agency,Franklin County Maine,,,,ME,,,,county,,County,Farmington,jdesjardins@franklincountymaine.gov
FRANKLINCOUNTYMS.GOV,Non-Federal Agency,Franklin County Board of Supervisors,,,,MS,,,,county,,County,Meadville,support@itechsystemsgroup.com
FRANKLINCOUNTYNC.GOV,Non-Federal Agency,County of Franklin,,,,NC,,,,county,,County,Louisburg,cybersecurity@franklincountync.us
FRANKLINCOUNTYNE.GOV,Non-Federal Agency,Franklin County,,,,NE,,,,county,,County,Franklin,(blank)
FRANKLINCOUNTYNY.GOV,Non-Federal Agency,County of Franklin,,,,NY,,,,county,,County,Malone,Andrew.Green@franklincountyny.gov
FRANKLINCOUNTYOHIO.GOV,Non-Federal Agency,Franklin County Data Center,,,,OH,,,,county,,County,Columbus,nikki.milburn@franklincountyohio.gov
FRANKLINCOUNTYPA.GOV,Non-Federal Agency,"County of Franklin, PA",,,,PA,,,,county,,County,Chambersburg,(blank)
FRANKLINCOUNTYVA.GOV,Non-Federal Agency,Franklin County VA,,,,VA,,,,county,,County,Rocky Mount,itlicense@franklincountyva.gov
FRANKLINCOUNTYWA.GOV,Non-Federal Agency,Franklin County Washington,,,,WA,,,,county,,County,Pasco,websecurity@franklincountywa.gov
FRANKLINMO.GOV,Non-Federal Agency,"Franklin County, MO",,,,MO,,,,county,,County,Union,(blank)
FREDERICKCOUNTYMD.GOV,Non-Federal Agency,Frederick County Government,,,,MD,,,,county,,County,Frederick,RCampbell@frederickcountymd.gov
FREDERICKCOUNTYVA.GOV,Non-Federal Agency,County of Frederick,,,,VA,,,,county,,County,Winchester,(blank)
FREMONTCOUNTYCO.GOV,Non-Federal Agency,"Fremont County, Colorado",,,,CO,,,,county,,County,Canon City,support@fremontco.com
FREMONTCOUNTYIA.GOV,Non-Federal Agency,Fremont County,,,,IA,,,,county,,County,Sidney,security@co.fremont.ia.us
FREMONTCOUNTYID.GOV,Non-Federal Agency,Fremont County ,,,,ID,,,,county,,County,St Anthony,helpdesk@co.fremont.id.us
FREMONTCOUNTYWY.GOV,Non-Federal Agency,Fremont County Government,,,,WY,,,,county,,County,Lander,support@fremontcountywy.gov
FRESNOCOUNTYCA.GOV,Non-Federal Agency,County of Fresno,,,,CA,,,,county,,County,Fresno,(blank)
FRESNOCOUNTYJOBS.GOV,Non-Federal Agency,County of Fresno,,,,CA,,,,county,,County,Fresno,(blank)
FULTONCOUNTYAR.GOV,Non-Federal Agency,Fulton County Judge's Office,,,,AR,,,,county,,County,Salem,markm@bjmweb.com
FULTONCOUNTYGA.GOV,Non-Federal Agency,Fulton County Government,,,,GA,,,,county,,County,Atlanta,terrence.slaton@fultoncountyga.gov
FULTONCOUNTYIL.GOV,Non-Federal Agency,Fulton County Illinois,,,,IL,,,,county,,County,Lewistown,administrator@fultonco.org
FULTONCOUNTYILELECTIONS.GOV,Non-Federal Agency,Fulton County Illinois,,,,IL,,,,county,,County,Lewistown,administrator@fultonco.org
FULTONCOUNTYKY.GOV,Non-Federal Agency,Fulton County Fiscal Court,,,,KY,,,,county,,County,Hickman,info@fultoncountyky.gov
FULTONCOUNTYNY.GOV,Non-Federal Agency,County of Fulton,,,,NY,,,,county,,County,Johnstown,ITDirector@fultoncountyny.gov
GADSDENCOUNTYFL.GOV,Non-Federal Agency,Gadsden County BOCC,,,,FL,,,,county,,County,Quincy,kjackson@gadsdencountyfl.gov
GADSDENSOEFL.GOV,Non-Federal Agency,Supervisor of Elections,,,,FL,,,,county,,County,Quincy,kwilliams@gadsdensoe.com
GAGECOUNTYNE.GOV,Non-Federal Agency,Gage County,,,,NE,,,,county,,County,Beatrice,support@appliedconnective.com
GALVESTONCOUNTYTX.GOV,Non-Federal Agency,County of Galveston,,,,TX,,,,county,,County,Galveston,IT-InfrastructureSupport@co.galveston.tx.us
GARFIELDCOUNTY-CO.GOV,Non-Federal Agency,Garfield County,,,,CO,,,,county,,County,Glenwood Springs,(blank)
GARFIELDCOUNTYNE.GOV,Non-Federal Agency,Garfield County,,,,NE,,,,county,,County,BURWELL,keri.koenigsberg@nebraska.gov
GARLANDCOUNTYAR.GOV,Non-Federal Agency,Garland County,,,,AR,,,,county,,County,Hot Springs,(blank)
GARRARDCOUNTYKY.GOV,Non-Federal Agency,Garrard County Judge Executive,,,,KY,,,,county,,County,Lancaster,chris.elleman@garrardcounty.us
GARRETTCOUNTYMD.GOV,Non-Federal Agency,Garrett County Commissioners,,,,MD,,,,county,,County,Oakland,itstaff@garrettcounty.org
GATESCOUNTYNC.GOV,Non-Federal Agency,County of Gates,,,,NC,,,,county,,County,Gatesville,(blank)
GCSO.GOV,Non-Federal Agency,"Guthrie County, Iowa",,,,IA,,,,county,,County,Guthrie Center,abuse@guthriecounty.gov
GENESEECOUNTYMI.GOV,Non-Federal Agency,Genesee County,,,,MI,,,,county,,County,Flint,jterry@geneseecountymi.gov
GENEVACOUNTYAL.GOV,Non-Federal Agency,Geneva County Probate Judge,,,,AL,,,,county,,County,Geneva,infosec@genevacountyal.gov
GEORGECOUNTYMS.GOV,Non-Federal Agency,George County Board of Supervisors,,,,MS,,,,county,,County,Lucedale,bos@georgecountyms.gov
GERMANCLARKOH.GOV,Non-Federal Agency,"German Township, Clark County",,,,OH,,,,county,,County,Springfield,FiscalOfficer@germantownshipoh.com
GGSC.GOV,Non-Federal Agency,County of Greenville,,,,SC,,,,county,,County,Greenville,(blank)
GIBSONCOUNTY-IN.GOV,Non-Federal Agency,Gibson County Goverment,,,,IN,,,,county,,County,Princeton,(blank)
GIBSONCOUNTY-TN.GOV,Non-Federal Agency,Gibson County 911,,,,TN,,,,county,,County,Dyer,support@areawidecomm.com
GILACOUNTYAZ.GOV,Non-Federal Agency,Gila County,,,,AZ,,,,county,,County,Globe,dgriffin@gilacountyaz.gov
GILESCOUNTYTN.GOV,Non-Federal Agency,Giles County Government,,,,TN,,,,county,,County,Pulaski,(blank)
GILMERCOUNTY-GA.GOV,Non-Federal Agency,Gilmer County Board of Commissioners,,,,GA,,,,county,,County,Ellijay,(blank)
GILMERCOUNTYWV.GOV,Non-Federal Agency,Gilmer County Commission,,,,WV,,,,county,,County,Glenville,(blank)
GLACIERCOUNTYMT.GOV,Non-Federal Agency,Glacier County,,,,MT,,,,county,,County,Cut Bank,gcsecure@glaciercountymt.org
GLADWINCOUNTY-MI.GOV,Non-Federal Agency,Gladwin County,,,,MI,,,,county,,County,Gladwin,(blank)
GLOUCESTERCOUNTYNJ.GOV,Non-Federal Agency,County of Gloucester,,,,NJ,,,,county,,County,Woodbury,dmarc@co.gloucester.nj.us
GLOUCESTERVA.GOV,Non-Federal Agency,"Gloucester County, VA",,,,VA,,,,county,,County,Gloucester,report.abuse@gloucesterva.info
GLYNNCOUNTY-GA.GOV,Non-Federal Agency,Glynn County Board of Commissioners,,,,GA,,,,county,,County,Brunswick,dwest@glynncounty-ga.gov
GOGEBIC.GOV,Non-Federal Agency,Gogebic County,,,,MI,,,,county,,County,Bessemer,(blank)
GOGEBICCOUNTYMI.GOV,Non-Federal Agency,Gogebic County,,,,MI,,,,county,,County,Bessemer,(blank)
GOLIADCOUNTYTX.GOV,Non-Federal Agency,Goliad County,,,,TX,,,,county,,County,Goliad,mredfearn@goliadcountytx.gov
GOODHUECOUNTYMN.GOV,Non-Federal Agency,"Goodhue County, MN",,,,MN,,,,county,,County,Red Wing,gc_it@co.goodhue.mn.us
GOSPERCOUNTYNE.GOV,Non-Federal Agency,Gosper County,,,,NE,,,,county,,County,Elwood,support@appliedconnective.com
GOVECOUNTYKS.GOV,Non-Federal Agency,Gove County,,,,KS,,,,county,,County,Gove,website@govecountyks.gov
GRADYCOUNTYGA.GOV,Non-Federal Agency,Grady County Board of Commissioners,,,,GA,,,,county,,County,Cairo,bjohnson@gradyco.org
GRAFTONCOUNTYNH.GOV,Non-Federal Agency,Grafton County,,,,NH,,,,county,,County,North Haverhill,ewargo@sns.com
GRAINGERCOUNTYTN.GOV,Non-Federal Agency,Grainger County Sherriff Office,,,,TN,,,,county,,County,Rutledge,(blank)
GRANTCOUNTY-OR.GOV,Non-Federal Agency,Grant County Court,,,,OR,,,,county,,County,Canyon City,(blank)
GRANTCOUNTYNE.GOV,Non-Federal Agency,Grant County,,,,NE,,,,county,,County,Hyannis,support@appliedconnective.com
GRANTCOUNTYNM.GOV,Non-Federal Agency,Grant County,,,,NM,,,,county,,County,Silver City,abaca@grantcountynm.gov
GRANTCOUNTYWA.GOV,Non-Federal Agency,Grant County,,,,WA,,,,county,,County,Ephrata,gcts@grantcountywa.gov
GRAVESCOUNTYKY.GOV,Non-Federal Agency,Graves County Fiscal Court,,,,KY,,,,county,,County,Mayfield,judgejperry@hotmail.com
GRAYSONCOUNTYKY.GOV,Non-Federal Agency,Grayson County Judge Executive ,,,,KY,,,,county,,County,Leitchfield,emmettdesignsllc@gmail.com
GRAYSONCOUNTYVA.GOV,Non-Federal Agency,Grayson County,,,,VA,,,,county,,County,Independence,(blank)
GREELEYCOUNTYNE.GOV,Non-Federal Agency,Greeley County,,,,NE,,,,county,,County,Greeley,support@appliedconnective.com
GREENECOUNTYGA.GOV,Non-Federal Agency,Greene County Board of Commissioners,,,,GA,,,,county,,County,Greensboro,support@greenecountyga.gov
GREENECOUNTYMO.GOV,Non-Federal Agency,"Greene County, MO",,,,MO,,,,county,,County,Springfield,mpeck@greenecountymo.gov
GREENECOUNTYMS.GOV,Non-Federal Agency,Greene County MS Board of Supervisors,,,,MS,,,,county,,County,Leaksville,security@greenecountyms.gov
GREENECOUNTYNC.GOV,Non-Federal Agency,County of Greene,,,,NC,,,,county,,County,Snow Hill,(blank)
GREENECOUNTYNY.GOV,Non-Federal Agency,Greene County,,,,NY,,,,county,,County,Catskill,IT@discovergreene.com
GREENECOUNTYOHIO.GOV,Non-Federal Agency,Greene County Data Processing,,,,OH,,,,county,,County,Xenia,midge.fletcher@greenecountyohio.gov
GREENECOUNTYTN.GOV,Non-Federal Agency,Greene County,,,,TN,,,,county,,County,Greeneville,cphilbeck@greeneville.com
GREENECOUNTYTNSHERIFFSDEPT.GOV,Non-Federal Agency,Greene County Sheriff's Department,,,,TN,,,,county,,County,Greeneville,bkiker@greenetnso.org
GREENECOUNTYVA.GOV,Non-Federal Agency,County of Greene,,,,VA,,,,county,,County,Stanardsville,(blank)
GREENETWPCLINTONPA.GOV,Non-Federal Agency,Greene Township Authority,,,,PA,,,,county,,County,Loganton,security@kkern.net
GREENLAKECOUNTYWI.GOV,Non-Federal Agency,Green Lake County,,,,WI,,,,county,,County,Green Lake,support@co.green-lake.wi.us
GREENMCHENRYCOUNTYIL.GOV,Non-Federal Agency,McHenry County Government Center,,,,IL,,,,county,,County,Woodstock,(blank)
GREENMCHENRYCOUNTYILLINOIS.GOV,Non-Federal Agency,McHenry County Government Center,,,,IL,,,,county,,County,Woodstock,(blank)
GREENSVILLECOUNTYVA.GOV,Non-Federal Agency,County of Greensville,,,,VA,,,,county,,County,Emporia,(blank)
GREENUPCHDKY.GOV,Non-Federal Agency,Greenup County Health Department,,,,KY,,,,county,,County,Greenup,chrisg.crum@ky.gov
GREENUPCOUNTYKY.GOV,Non-Federal Agency,County of Greenup,,,,KY,,,,county,,County,Greenup,(blank)
GREENVILLECOUNTYSC.GOV,Non-Federal Agency,County of Greenville,,,,SC,,,,county,,County,Greenville,netadmins@greenvillecounty.org
GREENWOODCOUNTY-SC.GOV,Non-Federal Agency,Greenwood County,,,,SC,,,,county,,County,Greenwood,(blank)
GREENWOODSC.GOV,Non-Federal Agency,Greenwood County,,,,SC,,,,county,,County,Greenwood,ssprouse@greenwoodsc.gov
GRIGGSCOUNTYND.GOV,Non-Federal Agency,State of ND,,,,ND,,,,county,,County,Bismarck,itsecur@nd.gov
GRIMESCOUNTYTEXAS.GOV,Non-Federal Agency,Grimes County,,,,TX,,,,county,,County,Anderson,gregg.cannon@grimescountytexas.gov
GRUNDYCOUNTYIL.GOV,Non-Federal Agency,Grundy County IL,,,,IL,,,,county,,County,Morris,securityreports@grundyco.org
GRUNDYCOUNTYIOWA.GOV,Non-Federal Agency,Grundy County,,,,IA,,,,county,,County,Grundy Center,security@grundycountyiowa.gov
GTCOUNTYMI.GOV,Non-Federal Agency,Grand Traverse County,,,,MI,,,,county,,County,Traverse City,support@gtcountymi.gov
GUADALUPETX.GOV,Non-Federal Agency,"Guadalupe County, Texas",,,,TX,,,,county,,County,Seguin,mis@co.guadalupe.tx.us
GUERNSEYCOUNTY.GOV,Non-Federal Agency,Guernsey County Local Government,,,,OH,,,,county,,County,Cambridge,kmathews@guernseycounty.org
GUILFORDCOUNTYNC.GOV,Non-Federal Agency,Guilford County,,,,NC,,,,county,,County,Greensboro,ISSecurityTeam@guilfordcountync.gov
GULFCOUNTY-FL.GOV,Non-Federal Agency,Gulf County Board of County Commissioners,,,,FL,,,,county,,County,Port St. Joe,(blank)
GUTHRIECOUNTY.GOV,Non-Federal Agency,"Guthrie County, Iowa",,,,IA,,,,county,,County,Guthrie Center,abuse@guthriecounty.gov
GWINNETTCOUNTY.GOV,Non-Federal Agency,Gwinnett County Board of Commissioners,,,,GA,,,,county,,County,Lawrenceville,matthew.puckett@gwinnettcounty.com
GWINNETTCOUNTYGA.GOV,Non-Federal Agency,Gwinnett County Board of Commissioners,,,,GA,,,,county,,County,Lawrenceville,matthew.puckett@gwinnettcounty.com
HABERSHAMCOUNTY-GA.GOV,Non-Federal Agency,Habersham County,,,,GA,,,,county,,County,Clarkesville,helpdesk@habershamga.com
HAINESALASKA.GOV,Non-Federal Agency,Haines Borough,,,,AK,,,,county,,County,Haines,sysadmin@haines.ak.us
HALIFAXCOUNTYVA.GOV,Non-Federal Agency,Halifax County,,,,VA,,,,county,,County,Halifax,scj@co.halifax.va.us
HALLCOUNTYGA.GOV,Non-Federal Agency,Hall County Board of Commissioners,,,,GA,,,,county,,County,Gainesville,dcsexton@hallcounty.org
HALLCOUNTYNE.GOV,Non-Federal Agency,Hall County,,,,NE,,,,county,,County,Grand Island,(blank)
HAMBLENCOUNTYTN.GOV,Non-Federal Agency,"Hamblen County, TN Government",,,,TN,,,,county,,County,Morristown,(blank)
HAMILTONCOUNTYIL.GOV,Non-Federal Agency,Hamilton County,,,,IL,,,,county,,County,McLeansboro,(blank)
HAMILTONCOUNTYNE.GOV,Non-Federal Agency,Hamilton County,,,,NE,,,,county,,County,Aurora,(blank)
HAMILTONCOUNTYNY.GOV,Non-Federal Agency,Hamilton County,,,,NY,,,,county,,County,Lake Pleasent,(blank)
HAMILTONCOUNTYOHIO.GOV,Non-Federal Agency,Hamilton County Telecommunications,,,,OH,,,,county,,County,Cincinnati,(blank)
HAMILTONTN.GOV,Non-Federal Agency,Hamilton County I.T.,,,,TN,,,,county,,County,Chattanooga,raulh@hamiltontn.gov
HAMILTONVOTESFL.GOV,Non-Federal Agency,Hamilton County Supervisor of Elections,,,,FL,,,,county,,County,Jasper,elect@hamiltonvotesfl.gov
HANCOCKCOUNTY-IL.GOV,Non-Federal Agency,Hancock County Board,,,,IL,,,,county,,County,Carthage,(blank)
HANCOCKCOUNTYGA.GOV,Non-Federal Agency,Hancock County Board of Commissioners,,,,GA,,,,county,,County,Sparta,jwalls@hancockcountyga.gov
HANCOCKCOUNTYIA.GOV,Non-Federal Agency,Hancock County Iowa,,,,IA,,,,county,,County,Garner,hcch@ngtnet.net
HANCOCKCOUNTYKY.GOV,Non-Federal Agency,Hancock County Fiscal Court,,,,KY,,,,county,,County,Hawesville,drice@hancockky.us
HANCOCKCOUNTYMAINE.GOV,Non-Federal Agency,Hancock County,,,,ME,,,,county,,County,Ellsworth,banyon.jarvis@hancockcountymaine.gov
HANCOCKCOUNTYOHIOELECTIONS.GOV,Non-Federal Agency,Hancock County Board of Elections,,,,OH,,,,county,,County,Findlay,bdelections@co.hancock.oh.us
HANCOCKCOUNTYWV.GOV,Non-Federal Agency,"Hancock County, West Virginia",,,,WV,,,,county,,County,New Cumberland,commission@hancockwv.org
HANCOCKIN.GOV,Non-Federal Agency,Hancock County Government,,,,IN,,,,county,,County,Greenfield,kav@hancockcoingov.org
HANOVER.GOV,Non-Federal Agency,Hanover County,,,,VA,,,,county,,County,Hanover,jrwaters@hanovercounty.gov
HANOVERCOUNTY.GOV,Non-Federal Agency,Hanover County,,,,VA,,,,county,,County,Hanover,jrwaters@hanovercounty.gov
HANOVERCOUNTYVA.GOV,Non-Federal Agency,Hanover County,,,,VA,,,,county,,County,Hanover,jrwaters@hanovercounty.gov
HARALSONCOUNTYGA.GOV,Non-Federal Agency,Haralson County Commissioner,,,,GA,,,,county,,County,Buchanan,hcit@haralsoncountyga.gov
HARDEECOUNTYFL.GOV,Non-Federal Agency,Hardee County BOCC,,,,FL,,,,county,,County,Wauchula,bryan.mccall@hardeecounty.net
HARDINCOUNTYIA.GOV,Non-Federal Agency,Hardin County,,,,IA,,,,county,,County,Eldora,it@hardincountyia.gov
HARDINCOUNTYIL.GOV,Non-Federal Agency,Hardin County,,,,IL,,,,county,,County,Elizabeth,HC.SECURITY@hardincountyil.gov
HARDINCOUNTYKY.GOV,Non-Federal Agency,Hardin County Government,,,,KY,,,,county,,County,Elizabethtown,dmarc@hcky.org
HARDINCOUNTYOHIO.GOV,Non-Federal Agency,Hardin County,,,,OH,,,,county,,County,Kenton,(blank)
HARFORDCOUNTYMD.GOV,Non-Federal Agency,Harford County Government,,,,MD,,,,county,,County,Bel Air,webmaster@harfordcountymd.gov
HARNETTCOUNTYNC.GOV,Non-Federal Agency,Harnett County,,,,NC,,,,county,,County,Lillington,itsystem@harnett.org
HARNEYCOUNTYOR.GOV,Non-Federal Agency,Harney County,,,,OR,,,,county,,County,Burns,info@designjourneys.com
HARPERCOUNTYKS.GOV,Non-Federal Agency,Harper County Kansas,,,,KS,,,,county,,County,Anthony,Security@HarperCountyKS.gov
HARRISCOUNTYGA.GOV,Non-Federal Agency,Harris County Commissioners,,,,GA,,,,county,,County,Hamilton,asantiago@harriscountyga.gov
HARRISCOUNTYTX.GOV,Non-Federal Agency,Harris County Information Technology Center,,,,TX,,,,county,,County,Houston,uscybersecuritythreatmanagement@hctx.net
HARRISONCOUNTYMO.GOV,Non-Federal Agency,Harrison County,,,,MO,,,,county,,County,Bethany,harrisoncounty.countyclerk@gmail.com
HARRISONCOUNTYMS.GOV,Non-Federal Agency,Harrison County Board of Supervisors,,,,MS,,,,county,,County,Gulfport,helpdesk@co.harrison.ms.us
HARRISONCOUNTYMSCHANCERYCLERK.GOV,Non-Federal Agency,Harrison County Chancery Clerk,,,,MS,,,,county,,County,Gulfport,(blank)
HARRISONCOUNTYWV.GOV,Non-Federal Agency,Harrison County Commission,,,,WV,,,,county,,County,Clarksburg,bhayes@harrisoncountywv.gov
HARTCOUNTYGA.GOV,Non-Federal Agency,Hart County Georgia,,,,GA,,,,county,,County,Hartwell,security@hartcountyga.gov
HARTLEYCOUNTYTX.GOV,Non-Federal Agency,Hartley County,,,,TX,,,,county,,County,Channing,ronnie.gordon@co.hartley.tx.us
HASKELLCOUNTYTX.GOV,Non-Federal Agency,"Haskell County, Texas",,,,TX,,,,county,,County,Haskell,it@haskellcountytx.org
HAWAIICOUNTY.GOV,Non-Federal Agency,County of Hawaii,,,,HI,,,,county,,County,Hilo,systemssupport@hawaiicounty.gov
HAWAIIPOLICE.GOV,Non-Federal Agency,Hawaii County Police Department,,,,HI,,,,county,,County,Hilo,hpdcomputercenter@hawaiicounty.gov
HAWKINSCOUNTYTN.GOV,Non-Federal Agency,Hawkins County TN,,,,TN,,,,county,,County,Rogersville,(blank)
HAYWOODCOUNTYNC.GOV,Non-Federal Agency,Haywood County NC,,,,NC,,,,county,,County,Waynesville,(blank)
HAYWOODTN.GOV,Non-Federal Agency,Haywood County Tennessee,,,,TN,,,,county,,County,Brownsville,joe@tninfotech.com
HCFL.GOV,Non-Federal Agency,Hillsborough County Board of County Commissioners,,,,FL,,,,county,,County,Tampa,cybersecurity@hcflgov.net
HCNH.GOV,Non-Federal Agency,Hillsborough County,,,,NH,,,,county,,County,Goffstown,helpdesk@hcnh.org
HCSHERIFF.GOV,Non-Federal Agency,County of Hamilton Sherriff,,,,TN,,,,county,,County,Chattanooga,raulh@hamiltontn.gov
HEALTH-ASHLANDCOUNTY-OH.GOV,Non-Federal Agency,Ashland County Health Department,,,,OH,,,,county,,County,Ashland,servers@coblentztechnology.com
HENDERSONCOUNTYIL.GOV,Non-Federal Agency,Henderson County,,,,IL,,,,county,,County,Oquawka,john@aomegapcs.com
HENDERSONCOUNTYNC.GOV,Non-Federal Agency,Henderson County,,,,NC,,,,county,,County,Hendersonville,(blank)
HENDERSONCOUNTYTN.GOV,Non-Federal Agency,Henderson County Government,,,,TN,,,,county,,County,Lexington,vineyard.megan@hendersoncountytn.gov
HENNEPINCOUNTY.GOV,Non-Federal Agency,Hennepin County,,,,MN,,,,county,,County,Minneapolis,IT.SecOps@hennepin.us
HENRICO.GOV,Non-Federal Agency,Henrico County,,,,VA,,,,county,,County,Henrico,it-security@henrico.us
HENRYCOUNTYGA.GOV,Non-Federal Agency,Henry County Government,,,,GA,,,,county,,County,McDonough,Securityinfo@co.henry.ga.us
HENRYCOUNTYOHIO.GOV,Non-Federal Agency,Henry County Commissioners,,,,OH,,,,county,,County,Napoleon,noc@bright.net
HENRYCOUNTYSHERIFFGA.GOV,Non-Federal Agency,Henry County Government,,,,GA,,,,county,,County,McDonough,Securityinfo@co.henry.ga.us
HENRYCOUNTYVA.GOV,Non-Federal Agency,County of Henry,,,,VA,,,,county,,County,Martinsville,(blank)
HENRYCTYIL.GOV,Non-Federal Agency,Henry County Government,,,,IL,,,,county,,County,Cambridge,rrathjen@henrycty.com
HENRYVILASZOO.GOV,Non-Federal Agency,Dane County,,,,WI,,,,county,,County,Madison,Olson@countyofdane.com
HERKIMERCOUNTYNY.GOV,Non-Federal Agency,Herkimer County,,,,NY,,,,county,,County,Herkimer,mtesta@herkimercounty.org
HERNANDOVOTES.GOV,Non-Federal Agency,Hernando County Supervisor of Elections,,,,FL,,,,county,,County,Spring Hill,HernandoElectionsIT@hernandovotes.gov
HERTFORDCOUNTYNC.GOV,Non-Federal Agency,Hertford County,,,,NC,,,,county,,County,Winton,(blank)
HICKMANCOUNTYTN.GOV,Non-Federal Agency,Hickman County Government,,,,TN,,,,county,,County,Centerville,(blank)
HIGHLANDSCLERKFL.GOV,Non-Federal Agency,Clerk of Circuit Court & Comptroller,,,,FL,,,,county,,County,Sebring,itsecurity@hcclerk.org
HIGHLANDSFL.GOV,Non-Federal Agency,Highlands County Board of County Commissioners,,,,FL,,,,county,,County,Sebring,itsecurity@hcclerk.org
HILLSDALECOUNTY.GOV,Non-Federal Agency,Hillsdale County,,,,MI,,,,county,,County,Hillsdale,postmaster@co.hillsdale.mi.us
HITCHCOCKCOUNTYNE.GOV,Non-Federal Agency,Hitchcock County,,,,NE,,,,county,,County,Trenton,support@appliedconnective.com
HODGEMAN.GOV,Non-Federal Agency,Hodgeman County Kansas,,,,KS,,,,county,,County,Jetmore,general@gilmoresolutions.com
HOLMESELECTIONSFL.GOV,Non-Federal Agency,Supervisor of Elections,,,,FL,,,,county,,County,BONIFAY,barbara@holmeselectionsfl.gov
HOLTCOUNTYNE.GOV,Non-Federal Agency,Holt County,,,,NE,,,,county,,County,O'Neill,eknott@appliedconnective.com
HOODCOUNTYTX.GOV,Non-Federal Agency,Hood County Texas,,,,TX,,,,county,,County,Granbury,(blank)
HOODRIVERCOUNTY.GOV,Non-Federal Agency,Hood River County,,,,OR,,,,county,,County,Hood River,tony.clark@co.hood-river.or.us
HOOKERCOUNTYNE.GOV,Non-Federal Agency,Hooker County,,,,NE,,,,county,,County,Mullen,support@appliedconnective.com
HORRYCOUNTYSC.GOV,Non-Federal Agency,Horry County Government,,,,SC,,,,county,,County,Conway,floyd.robert@horrycountysc.gov
HOUSTONCOUNTYAL.GOV,Non-Federal Agency,Houston County Commission,,,,AL,,,,county,,County,Dothan,security@houstoncountyal.gov
